"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0F9M0","2020-03-10 20:00:00","230.000","41.000","1.600","16.000","0.840","988.700","","30.500","-99.000","-99.000","-99.000","23.000","","14.800",""
"C0AC40","2020-03-10 20:00:00","1079.000","60.000","6.500","6.900","0.950","894.900","","66.000","16.000","73.000","","16.900","","5.600",""
"C0AI00","2020-03-10 20:00:00","188.000","59.000","0.700","13.700","0.920","998.600","","53.000","-99.000","-99.000","-99.000","22.100","","13.400",""
"C0T9M0","2020-03-10 20:00:00","92.000","351.000","2.200","15.700","0.990","1009.900","","20.500","-99.000","-99.000","-99.000","22.900","","15.600",""
"C0S960","2020-03-10 20:00:00","32.000","12.000","2.200","19.600","0.850","1013.900","","12.000","-99.000","-99.000","-99.000","29.600","","19.600",""
"C0X200","2020-03-10 21:00:00","61.000","290.000","1.800","18.500","0.880","1008.400","","10.000","-99.000","-99.000","-99.000","24.900","","17.900",""
"C0AD00","2020-03-10 21:00:00","86.000","88.000","1.100","15.900","0.760","1010.400","","44.500","-99.000","-99.000","-99.000","22.400","","15.400",""
"C0V700","2020-03-10 21:00:00","24.000","19.000","1.500","22.500","0.790","1011.800","","12.000","-99.000","-99.000","-99.000","26.500","","21.000",""
"C0AH00","2020-03-10 21:00:00","38.000","106.000","1.000","15.900","0.720","1015.700","","55.000","-99.000","-99.000","-99.000","23.300","","14.900",""
"C0X080","2020-03-10 21:00:00","2.000","15.000","5.300","18.500","0.680","1016.100","","11.000","-99.000","-99.000","-99.000","26.300","","18.200",""
"C0G910","2020-03-10 21:00:00","42.000","336.000","3.200","18.200","0.650","1012.200","","20.000","-99.000","-99.000","-99.000","24.400","","17.100",""
"C0I480","2020-03-10 21:00:00","2165.000","162.000","0.900","8.700","0.990","789.000","","38.500","-99.000","-99.000","-99.000","11.300","","8.700",""
"C0A860","2020-03-10 21:00:00","362.000","33.000","2.800","11.600","1.000","977.900","","72.000","-99.000","-99.000","-99.000","20.600","","11.200",""
"C0U940","2020-03-10 21:00:00","25.000","241.000","0.700","14.900","0.860","1019.200","","11.000","-99.000","-99.000","-99.000","21.800","","14.900",""
"C0S970","2020-03-10 21:00:00","19.000","25.000","1.800","19.500","0.840","1016.400","","16.000","-99.000","-99.000","-99.000","28.200","","19.500",""
"C0V260","2020-03-10 21:00:00","126.000","188.000","1.500","21.200","0.880","1000.700","","13.000","-99.000","-99.000","-99.000","27.700","","21.000",""
"C0H990","2020-03-10 21:00:00","3076.000","211.000","9.700","2.500","0.990","704.100","","26.000","17.300","203.000","","6.500","","2.200",""
"C0F9K0","2020-03-10 21:00:00","30.000","32.000","2.900","16.000","0.740","1012.400","","35.000","-99.000","-99.000","-99.000","24.600","","15.900",""
"C0AH90","2020-03-10 21:00:00","660.000","253.000","0.500","10.100","0.990","947.500","","22.000","-99.000","-99.000","-99.000","18.400","","9.900",""
"C0W150","2020-03-10 21:00:00","42.000","56.000","5.400","16.900","0.730","1014.900","","12.000","11.700","50.000","","23.000","","16.800",""
"C0F000","2020-03-10 21:00:00","273.000","29.000","4.500","16.000","0.860","982.300","","21.500","9.800","12.000","","22.000","","14.300",""
"C0K410","2020-03-10 21:00:00","20.000","4.000","3.700","17.700","0.670","1013.400","","16.500","-99.000","-99.000","-99.000","24.100","","17.400",""
"C0R140","2020-03-10 21:00:00","740.000","0.000","0.000","18.000","1.000","934.500","","6.000","-99.000","-99.000","-99.000","22.500","","17.600",""
"C0V800","2020-03-10 21:00:00","256.000","0.000","0.000","23.000","0.860","984.200","","7.000","-99.000","-99.000","-99.000","26.900","","21.500",""
"C0S830","2020-03-10 21:00:00","288.000","15.000","2.200","15.800","0.890","987.700","","2.500","9.700","31.000","","22.500","","15.300",""
"C0S920","2020-03-10 21:00:00","98.000","59.000","0.300","18.400","0.900","1002.500","","15.500","-99.000","-99.000","-99.000","25.300","","18.400",""
"C0V640","2020-03-10 21:00:00","35.000","8.000","3.500","20.100","0.810","1011.700","","12.500","-99.000","-99.000","-99.000","26.700","","20.000",""
"C0AH80","2020-03-10 21:00:00","68.000","0.000","0.000","13.900","0.940","1012.000","","52.000","-99.000","-99.000","-99.000","22.200","","13.900",""
"C0K250","2020-03-10 21:00:00","12.000","16.000","2.900","17.200","0.720","1015.600","","18.500","-99.000","-99.000","-99.000","25.100","","17.000",""
"C0R840","2020-03-10 21:00:00","536.000","47.000","8.000","16.000","-99.000","956.000","","10.000","-99.000","-99.000","-99.000","23.100","","16.000",""
"C0I410","2020-03-10 21:00:00","180.000","25.000","1.400","17.000","0.800","995.200","","12.500","-99.000","-99.000","-99.000","23.400","","17.000",""
"C0M410","2020-03-10 21:00:00","245.000","0.000","0.000","20.500","0.890","983.300","","10.000","-99.000","-99.000","-99.000","25.200","","19.000",""
"C0F9Z0","2020-03-10 21:00:00","3193.000","252.000","3.200","2.400","0.750","694.000","","21.500","15.200","283.000","","7.100","","2.000",""
"C0G810","2020-03-10 21:00:00","26.000","348.000","1.400","18.200","0.710","1013.300","","25.000","-99.000","-99.000","-99.000","24.700","","17.800",""
"C0U650","2020-03-10 21:00:00","442.000","57.000","0.500","11.600","1.000","970.000","","35.000","-99.000","-99.000","-99.000","21.500","","11.300",""
"C0D660","2020-03-10 21:00:00","65.000","92.000","2.800","16.000","0.630","1011.600","","57.500","-99.000","-99.000","-99.000","24.500","","14.900",""
"C0E540","2020-03-10 21:00:00","32.000","51.000","4.400","15.800","0.720","1014.900","","46.500","10.100","49.000","","24.800","","15.100",""
"C0W170","2020-03-10 21:00:00","42.000","44.000","5.000","14.300","0.720","1014.800","","1.000","-99.000","-99.000","-99.000","17.400","","14.200",""
"C0Z150","2020-03-10 21:00:00","27.000","255.000","1.400","17.400","0.830","1017.200","","5.000","-99.000","-99.000","-99.000","23.200","","17.400",""
"C0S840","2020-03-10 21:00:00","22.000","51.000","4.700","20.900","0.850","1017.900","","14.500","-99.000","-99.000","-99.000","27.600","","20.300",""
"C0H9A0","2020-03-10 21:00:00","1595.000","272.000","0.800","11.700","0.970","847.000","","14.000","-99.000","-99.000","-99.000","17.700","","11.700",""
"C0Z300","2020-03-10 21:00:00","182.000","16.000","2.400","16.000","0.990","1000.000","","8.500","-99.000","-99.000","-99.000","22.200","","15.900",""
"C0G730","2020-03-10 21:00:00","27.000","11.000","4.400","17.100","0.720","1014.500","","20.500","-99.000","-99.000","-99.000","23.800","","16.600",""
"C0V730","2020-03-10 21:00:00","33.000","333.000","1.700","22.700","0.860","1012.000","","10.500","-99.000","-99.000","-99.000","26.400","","21.200",""
"C0SA00","2020-03-10 21:00:00","466.000","103.000","1.800","15.300","1.000","965.200","","10.000","-99.000","-99.000","-99.000","24.200","","15.300",""
"C0S900","2020-03-10 21:00:00","27.000","18.000","5.200","20.600","0.860","1015.100","","17.000","14.200","356.000","","26.800","","20.600",""
"C0C480","2020-03-10 21:00:00","105.000","102.000","0.400","14.900","0.760","1007.900","","76.500","-99.000","-99.000","-99.000","22.700","","14.400",""
"C0V720","2020-03-10 21:00:00","15.000","300.000","0.700","24.000","0.770","1013.500","","16.000","-99.000","-99.000","-99.000","27.300","","22.300",""
"C0UA60","2020-03-10 21:00:00","566.000","2.000","3.000","11.100","0.990","953.400","","10.500","-99.000","-99.000","-99.000","19.900","","10.900",""
"C0A980","2020-03-10 21:00:00","11.000","154.000","1.800","16.100","0.650","1019.900","","46.500","-99.000","-99.000","-99.000","19.100","","15.600",""
"C0C670","2020-03-10 21:00:00","250.000","50.000","1.500","13.500","0.730","991.000","","80.500","-99.000","-99.000","-99.000","22.100","","12.200",""
"C0K550","2020-03-10 21:00:00","15.000","2.000","3.100","18.000","0.660","1015.300","","19.500","-99.000","-99.000","-99.000","24.800","","17.700",""
"C0R350","2020-03-10 21:00:00","35.000","52.000","7.700","20.700","0.860","1011.700","","8.500","15.100","50.000","","27.600","","20.600",""
"C0T9F0","2020-03-10 21:00:00","251.000","43.000","0.300","14.400","0.940","991.000","","14.500","-99.000","-99.000","-99.000","21.900","","14.400",""
"C0D390","2020-03-10 21:00:00","146.000","0.000","0.000","14.700","0.720","1000.800","","72.500","-99.000","-99.000","-99.000","23.300","","13.600",""
"C0E430","2020-03-10 21:00:00","258.000","0.000","0.000","13.600","0.910","991.900","","59.000","-99.000","-99.000","-99.000","25.500","","13.400",""
"CM0010","2020-03-10 21:00:00","68.000","163.000","0.400","14.900","0.720","1013.100","","61.500","-99.000","-99.000","-99.000","23.500","","14.900",""
"C0K500","2020-03-10 21:00:00","12.000","8.000","4.200","17.600","0.700","1014.200","","12.500","-99.000","-99.000","-99.000","23.900","","17.200",""
"C0X260","2020-03-10 21:00:00","39.000","5.000","2.200","17.800","0.800","1012.400","","16.500","-99.000","-99.000","-99.000","24.400","","17.700",""
"C0ACA0","2020-03-10 21:00:00","25.000","77.000","1.800","16.100","0.720","1016.500","","59.500","-99.000","-99.000","-99.000","23.400","","15.400",""
"C0X180","2020-03-10 21:00:00","62.000","351.000","2.300","18.200","0.940","1007.700","","11.500","-99.000","-99.000","-99.000","25.700","","18.200",""
"C0F930","2020-03-10 21:00:00","100.000","36.000","0.900","15.500","0.810","1005.100","","35.000","-99.000","-99.000","-99.000","24.200","","15.500",""
"C0I010","2020-03-10 21:00:00","1562.000","289.000","1.600","12.700","0.980","849.200","","22.500","-99.000","-99.000","-99.000","14.700","","12.600",""
"C0R190","2020-03-10 21:00:00","32.000","271.000","1.000","23.300","0.920","1010.900","","18.000","-99.000","-99.000","-99.000","27.100","","22.500",""
"C0E420","2020-03-10 21:00:00","19.000","50.000","2.900","15.700","0.650","1014.700","","57.500","8.900","48.000","","24.400","","15.100",""
"C0W160","2020-03-10 21:00:00","49.000","57.000","11.200","15.000","0.840","1010.700","","3.000","-99.000","-99.000","-99.000","18.400","","14.800",""
"C0I460","2020-03-10 21:00:00","110.000","36.000","1.700","17.700","0.780","1003.600","","24.000","-99.000","-99.000","-99.000","24.600","","17.500",""
"C0A9F0","2020-03-10 21:00:00","35.000","0.000","0.100","16.100","0.720","1017.100","","58.500","-99.000","-99.000","-99.000","20.400","","15.400",""
"C0F9A0","2020-03-10 21:00:00","425.000","24.000","0.500","16.000","0.910","967.200","","19.000","-99.000","-99.000","-99.000","21.500","","15.900",""
"C0O950","2020-03-10 21:00:00","4.000","344.000","2.400","19.400","0.720","1015.000","","13.500","-99.000","-99.000","-99.000","25.700","","19.000",""
"C0M760","2020-03-10 21:00:00","40.000","360.000","1.900","18.000","0.760","1012.100","","14.500","-99.000","-99.000","-99.000","24.500","","17.900",""
"C0AH70","2020-03-10 21:00:00","34.000","77.000","1.200","16.400","0.610","1017.000","","60.000","-99.000","-99.000","-99.000","24.000","","15.700",""
"C0X050","2020-03-10 21:00:00","25.000","344.000","4.400","18.200","0.840","1012.200","","20.500","-99.000","-99.000","-99.000","25.200","","18.200",""
"CM0100","2020-03-10 21:00:00","25.000","115.000","2.200","16.000","0.620","1016.600","","59.000","-99.000","-99.000","-99.000","24.500","","15.300",""
"C0AC70","2020-03-10 21:00:00","71.000","0.000","0.100","15.900","0.700","1012.100","","63.000","-99.000","-99.000","-99.000","23.400","","15.200",""
"CM0130","2020-03-10 21:00:00","11.000","353.000","8.000","19.600","0.660","1015.800","","16.500","-99.000","-99.000","-99.000","25.300","","19.400",""
"C0W110","2020-03-10 21:00:00","16.000","24.000","2.000","14.100","0.920","1019.400","","3.500","-99.000","-99.000","-99.000","19.000","","14.100",""
"C0R670","2020-03-10 21:00:00","26.000","71.000","4.700","21.000","0.740","1014.200","","8.500","16.300","60.000","","25.900","","21.000",""
"C0X120","2020-03-10 21:00:00","28.000","351.000","3.000","18.600","0.780","1014.100","","8.500","-99.000","-99.000","-99.000","25.900","","18.300",""
"C0R100","2020-03-10 21:00:00","1006.000","231.000","0.700","16.900","0.990","904.700","","9.500","-99.000","-99.000","-99.000","20.200","","16.700",""
"C0C700","2020-03-10 21:00:00","151.000","88.000","3.000","14.300","0.740","1002.800","","65.500","-99.000","-99.000","-99.000","22.400","","13.600",""
"C0W130","2020-03-10 21:00:00","18.000","23.000","7.100","19.500","0.740","1013.800","","18.000","16.200","49.000","","24.300","","19.500",""
"C0F9R0","2020-03-10 21:00:00","20.000","45.000","3.400","16.500","0.870","1015.600","","23.500","-99.000","-99.000","-99.000","24.500","","16.500",""
"C0V660","2020-03-10 21:00:00","25.000","1.000","3.900","20.600","0.780","1013.000","","15.000","9.000","2.000","","27.200","","20.100",""
"C0G780","2020-03-10 21:00:00","27.000","3.000","3.300","17.500","0.710","1013.300","","25.000","-99.000","-99.000","-99.000","24.500","","17.200",""
"C0C590","2020-03-10 21:00:00","72.000","97.000","1.600","14.700","0.800","1010.900","","44.000","-99.000","-99.000","-99.000","22.400","","14.400",""
"C0I520","2020-03-10 21:00:00","3860.000","-99.000","-99.000","-1.500","0.900","639.000","","-99.000","-99.000","-99.000","-99.000","1.800","","-1.700",""
"C0M790","2020-03-10 21:00:00","15.000","18.000","2.200","17.500","0.710","1013.800","","16.500","-99.000","-99.000","-99.000","24.400","","17.400",""
"C0R130","2020-03-10 21:00:00","1040.000","257.000","1.000","17.600","0.990","898.500","","7.500","-99.000","-99.000","-99.000","20.400","","17.500",""
"C0AH30","2020-03-10 21:00:00","755.000","358.000","5.000","10.100","1.000","933.500","","48.500","-99.000","-99.000","-99.000","19.400","","9.900",""
"C0X170","2020-03-10 21:00:00","50.000","35.000","2.000","19.500","0.790","1009.500","","6.500","-99.000","-99.000","-99.000","26.500","","19.500",""
"C0K291","2020-03-10 21:00:00","8.000","6.000","5.600","18.000","0.700","1016.000","","17.000","-99.000","-99.000","-99.000","24.300","","17.900",""
"C0D480","2020-03-10 21:00:00","223.000","0.000","0.000","12.400","0.930","992.500","","72.000","-99.000","-99.000","-99.000","22.600","","12.200",""
"C0F0C0","2020-03-10 21:00:00","983.000","0.000","0.000","14.000","0.990","905.800","","46.000","-99.000","-99.000","-99.000","17.700","","13.900",""
"C0U860","2020-03-10 21:00:00","5.000","270.000","0.500","15.600","0.760","1020.500","","12.000","-99.000","-99.000","-99.000","25.100","","15.600",""
"C0UA50","2020-03-10 21:00:00","808.000","310.000","4.200","8.800","1.000","927.400","","25.500","-99.000","-99.000","-99.000","19.300","","8.700",""
"C0X320","2020-03-10 21:00:00","30.000","7.000","4.000","18.200","0.780","1012.100","","13.000","-99.000","-99.000","-99.000","25.300","","18.200",""
"C0T960","2020-03-10 21:00:00","120.000","0.000","0.000","15.300","0.990","1006.100","","14.500","-99.000","-99.000","-99.000","21.400","","15.200",""
"C0SA80","2020-03-10 21:00:00","136.000","89.000","0.700","19.000","0.850","1002.900","","9.500","-99.000","-99.000","-99.000","26.900","","18.900",""
"C0E780","2020-03-10 21:00:00","160.000","321.000","0.400","14.200","0.850","999.200","","56.000","-99.000","-99.000","-99.000","24.200","","14.200",""
"C0F9Q0","2020-03-10 21:00:00","149.000","343.000","2.000","16.300","0.750","998.700","","23.000","-99.000","-99.000","-99.000","24.200","","15.700",""
"C0F9X0","2020-03-10 21:00:00","166.000","11.000","4.700","15.800","0.790","997.300","","28.500","-99.000","-99.000","-99.000","23.300","","15.000",""
"C0F0D0","2020-03-10 21:00:00","3171.000","156.000","2.300","1.800","1.000","696.500","","37.000","-99.000","-99.000","-99.000","6.000","","1.700",""
"C0S730","2020-03-10 21:00:00","110.000","27.000","12.000","18.200","0.910","1004.300","","6.000","21.200","22.000","","25.300","","18.100",""
"C0M830","2020-03-10 21:00:00","540.000","133.000","0.400","20.400","0.910","955.200","","14.000","-99.000","-99.000","-99.000","24.900","","18.500",""
"C0V750","2020-03-10 21:00:00","50.000","2.000","2.300","20.400","0.800","1011.100","","14.500","-99.000","-99.000","-99.000","27.200","","20.100",""
"C0K530","2020-03-10 21:00:00","12.000","27.000","4.600","18.100","0.720","1015.600","","19.500","11.400","24.000","","24.100","","17.600",""
"C0M780","2020-03-10 21:00:00","30.000","28.000","1.700","17.600","0.730","1013.400","","12.500","-99.000","-99.000","-99.000","25.400","","17.400",""
"C0V360","2020-03-10 21:00:00","94.000","4.000","0.900","19.200","0.850","1004.500","","5.000","-99.000","-99.000","-99.000","26.400","","19.200",""
"C0K510","2020-03-10 21:00:00","10.000","5.000","4.100","17.900","0.680","1014.700","","17.000","-99.000","-99.000","-99.000","24.700","","17.700",""
"C0D650","2020-03-10 21:00:00","97.000","86.000","3.900","15.200","0.700","1008.200","","58.500","-99.000","-99.000","-99.000","23.000","","14.500",""
"C0V630","2020-03-10 21:00:00","19.000","354.000","4.200","19.400","0.740","1013.600","","7.000","-99.000","-99.000","-99.000","25.900","","19.400",""
"C0U910","2020-03-10 21:00:00","17.000","283.000","0.900","15.700","0.790","1018.900","","7.500","-99.000","-99.000","-99.000","22.300","","15.600",""
"C0U600","2020-03-10 21:00:00","10.000","288.000","0.500","14.900","0.920","1019.400","","12.500","-99.000","-99.000","-99.000","24.900","","14.900",""
"C0G820","2020-03-10 21:00:00","29.000","352.000","0.600","17.600","0.760","1013.200","","25.000","-99.000","-99.000","-99.000","24.800","","17.100",""
"C0R590","2020-03-10 21:00:00","72.000","355.000","1.700","21.900","0.990","1006.500","","10.500","-99.000","-99.000","-99.000","25.800","","20.800",""
"C0A9E0","2020-03-10 21:00:00","26.000","148.000","0.900","16.300","0.660","1018.100","","39.000","-99.000","-99.000","-99.000","19.000","","16.100",""
"C0R480","2020-03-10 21:00:00","57.000","22.000","1.700","22.600","0.820","1007.800","","14.000","-99.000","-99.000","-99.000","26.500","","21.600",""
"C0X300","2020-03-10 21:00:00","70.000","23.000","0.500","18.500","0.790","1008.100","","18.000","-99.000","-99.000","-99.000","25.500","","18.500",""
"C0U970","2020-03-10 21:00:00","7.000","0.000","0.000","15.800","0.690","1021.200","","10.500","-99.000","-99.000","-99.000","23.300","","15.600",""
"C0R340","2020-03-10 21:00:00","230.000","32.000","3.000","17.900","0.960","990.400","","2.500","8.600","34.000","","24.600","","17.900",""
"C0M750","2020-03-10 21:00:00","10.000","14.000","5.900","18.400","0.670","1015.300","","22.000","-99.000","-99.000","-99.000","24.500","","18.100",""
"C0I110","2020-03-10 21:00:00","161.000","72.000","1.700","18.200","0.820","998.500","","16.000","-99.000","-99.000","-99.000","24.400","","18.200",""
"C0V370","2020-03-10 21:00:00","74.000","327.000","0.700","19.900","0.830","1007.700","","8.000","-99.000","-99.000","-99.000","26.500","","19.900",""
"C0C690","2020-03-10 21:00:00","242.000","144.000","0.900","13.600","0.710","991.400","","47.000","-99.000","-99.000","-99.000","21.400","","13.000",""
"C0A540","2020-03-10 21:00:00","401.000","0.000","0.000","11.400","0.990","973.000","","41.500","-99.000","-99.000","-99.000","20.400","","11.200",""
"C0SA60","2020-03-10 21:00:00","6.000","346.000","1.800","18.400","0.870","1017.600","","15.500","-99.000","-99.000","-99.000","29.900","","18.400",""
"C0H950","2020-03-10 21:00:00","192.000","277.000","0.500","16.500","0.890","993.900","","13.000","-99.000","-99.000","-99.000","23.000","","16.500",""
"C0O960","2020-03-10 21:00:00","112.000","347.000","2.400","18.500","0.830","1002.700","","4.000","-99.000","-99.000","-99.000","25.600","","18.500",""
"C0E880","2020-03-10 21:00:00","507.000","64.000","6.000","12.300","0.990","958.500","","43.000","-99.000","-99.000","-99.000","21.800","","12.200",""
"C0AH10","2020-03-10 21:00:00","30.000","148.000","1.700","16.200","0.920","1016.700","","76.500","-99.000","-99.000","-99.000","24.000","","15.800",""
"C0R680","2020-03-10 21:00:00","13.000","46.000","5.100","20.000","0.900","1015.800","","3.000","11.600","75.000","","27.900","","19.900",""
"C0X210","2020-03-10 21:00:00","38.000","360.000","3.300","18.100","0.800","1010.300","","12.500","-99.000","-99.000","-99.000","25.000","","18.100",""
"C0D430","2020-03-10 21:00:00","87.000","0.000","0.000","15.200","0.790","1007.700","","63.500","-99.000","-99.000","-99.000","24.300","","14.800",""
"C0AD30","2020-03-10 21:00:00","20.000","125.000","2.400","16.700","0.640","1015.800","","41.500","-99.000","-99.000","-99.000","24.000","","16.300",""
"C0R240","2020-03-10 21:00:00","87.000","339.000","0.900","22.500","0.880","1004.600","","16.500","-99.000","-99.000","-99.000","27.300","","21.900",""
"C0AI30","2020-03-10 21:00:00","26.000","72.000","3.400","16.500","0.730","1018.400","","48.000","-99.000","-99.000","-99.000","23.900","","15.800",""
"C0U960","2020-03-10 21:00:00","1885.000","8.000","2.700","5.000","0.990","814.800","","13.000","-99.000","-99.000","-99.000","13.300","","4.200",""
"C0A560","2020-03-10 21:00:00","405.000","0.000","0.000","11.700","1.000","974.100","","29.000","-99.000","-99.000","-99.000","18.600","","11.300",""
"C0X190","2020-03-10 21:00:00","10.000","8.000","4.600","19.200","0.750","1014.700","","3.000","-99.000","-99.000","-99.000","25.200","","19.200",""
"C0S950","2020-03-10 21:00:00","415.000","56.000","1.700","15.600","0.930","970.800","","1.500","-99.000","-99.000","-99.000","21.800","","15.600",""
"C0A880","2020-03-10 21:00:00","6.000","359.000","1.800","16.100","0.690","1018.300","","33.000","7.700","344.000","","22.600","","14.600",""
"C0I530","2020-03-10 21:00:00","3014.000","226.000","8.900","2.300","1.000","698.700","","-99.000","22.800","210.000","","6.200","","2.100",""
"C0M670","2020-03-10 21:00:00","43.000","4.000","2.600","18.000","0.730","1011.100","","15.500","-99.000","-99.000","-99.000","24.400","","17.700",""
"C0Z061","2020-03-10 21:00:00","174.000","345.000","0.500","15.700","0.990","1002.900","","12.500","-99.000","-99.000","-99.000","21.200","","15.700",""
"C0M730","2020-03-10 21:00:00","40.000","356.000","1.800","18.600","0.740","1011.100","","16.500","-99.000","-99.000","-99.000","26.600","","18.500",""
"C0U750","2020-03-10 21:00:00","398.000","34.000","4.000","12.500","0.840","973.000","","3.500","11.700","342.000","","21.500","","11.400",""
"C0A650","2020-03-10 21:00:00","287.000","0.000","0.000","13.500","1.000","987.100","","53.500","-99.000","-99.000","-99.000","21.300","","12.900",""
"C0K400","2020-03-10 21:00:00","65.000","3.000","2.100","17.600","0.790","1009.700","","12.500","-99.000","-99.000","-99.000","24.100","","17.500",""
"C0I370","2020-03-10 21:00:00","671.000","0.000","0.000","18.200","0.920","940.700","","17.000","-99.000","-99.000","-99.000","21.700","","17.100",""
"C0S750","2020-03-10 21:00:00","2280.000","78.000","1.000","7.900","1.000","773.800","","6.000","-99.000","-99.000","-99.000","14.400","","7.900",""
"C0R650","2020-03-10 21:00:00","29.000","287.000","0.900","22.600","0.980","1013.000","","18.500","-99.000","-99.000","-99.000","26.300","","21.900",""
"C0E740","2020-03-10 21:00:00","27.000","51.000","1.900","15.800","0.780","1009.400","","53.500","-99.000","-99.000","-99.000","25.200","","15.300",""
"C0AI20","2020-03-10 21:00:00","25.000","74.000","4.600","16.200","0.650","1017.600","","37.000","-99.000","-99.000","-99.000","21.600","","15.400",""
"C0E550","2020-03-10 21:00:00","84.000","55.000","2.900","14.900","0.760","1009.200","","57.000","-99.000","-99.000","-99.000","25.100","","14.700",""
"C0X060","2020-03-10 21:00:00","19.000","6.000","3.000","18.000","0.760","1015.800","","19.000","-99.000","-99.000","-99.000","26.600","","17.800",""
"C0R510","2020-03-10 21:00:00","31.000","325.000","1.000","22.700","0.810","1012.000","","14.500","-99.000","-99.000","-99.000","26.300","","22.000",""
"C0AC60","2020-03-10 21:00:00","55.000","89.000","1.900","15.100","0.890","1013.900","","84.000","-99.000","-99.000","-99.000","23.200","","14.200",""
"C0UA70","2020-03-10 21:00:00","547.000","319.000","2.300","10.000","0.990","957.500","","36.500","-99.000","-99.000","-99.000","21.000","","9.600",""
"C0G740","2020-03-10 21:00:00","24.000","1.000","2.900","17.700","0.690","1014.300","","32.500","-99.000","-99.000","-99.000","24.100","","17.400",""
"C0F9N0","2020-03-10 21:00:00","75.000","23.000","2.300","19.400","0.660","1007.300","","24.500","-99.000","-99.000","-99.000","25.200","","19.100",""
"C0F9T0","2020-03-10 21:00:00","111.000","340.000","1.900","16.700","0.710","1002.700","","36.500","-99.000","-99.000","-99.000","24.300","","16.200",""
"C0S710","2020-03-10 21:00:00","382.000","26.000","3.500","14.100","0.960","975.800","","2.500","9.600","336.000","","25.300","","14.100",""
"C0M680","2020-03-10 21:00:00","37.000","342.000","2.300","17.700","0.760","1013.900","","21.000","-99.000","-99.000","-99.000","24.700","","17.500",""
"C0X220","2020-03-10 21:00:00","26.000","358.000","5.400","18.400","0.660","1013.400","","12.000","-99.000","-99.000","-99.000","24.200","","17.900",""
"C0R560","2020-03-10 21:00:00","22.000","311.000","2.400","22.400","0.800","1013.100","","17.000","-99.000","-99.000","-99.000","25.900","","21.400",""
"C0F9P0","2020-03-10 21:00:00","26.000","37.000","4.000","16.400","0.760","1014.700","","27.500","10.000","46.000","","24.800","","16.200",""
"C0O970","2020-03-10 21:00:00","71.000","317.000","1.400","18.500","0.830","1007.800","","5.500","-99.000","-99.000","-99.000","27.400","","18.500",""
"C0F0B0","2020-03-10 21:00:00","311.000","118.000","2.000","16.500","0.720","980.700","","29.500","-99.000","-99.000","-99.000","23.000","","14.700",""
"C0R700","2020-03-10 21:00:00","19.000","65.000","6.500","21.500","0.710","1013.800","","12.500","17.000","107.000","","26.300","","21.500",""
"C0R620","2020-03-10 21:00:00","34.000","39.000","6.000","20.400","0.890","1013.200","","6.000","13.500","44.000","","27.200","","20.400",""
"C0C660","2020-03-10 21:00:00","176.000","79.000","2.300","14.500","0.740","999.300","","74.500","-99.000","-99.000","-99.000","22.500","","13.600",""
"C0SA10","2020-03-10 21:00:00","411.000","30.000","0.300","15.300","1.000","971.700","","15.000","-99.000","-99.000","-99.000","26.200","","15.300",""
"C0M740","2020-03-10 21:00:00","15.000","5.000","2.300","17.800","0.700","1014.200","","18.000","7.800","349.000","","24.500","","17.600",""
"C0K460","2020-03-10 21:00:00","60.000","360.000","3.700","17.500","0.770","1008.700","","12.000","-99.000","-99.000","-99.000","23.800","","17.200",""
"C0X100","2020-03-10 21:00:00","10.000","357.000","4.200","19.300","0.700","1013.100","","5.000","-99.000","-99.000","-99.000","25.800","","19.300",""
"C0K560","2020-03-10 21:00:00","117.000","299.000","0.600","17.800","0.800","1003.600","","17.000","-99.000","-99.000","-99.000","24.200","","17.800",""
"C0R150","2020-03-10 21:00:00","105.000","255.000","0.700","22.300","0.990","1001.800","","11.000","-99.000","-99.000","-99.000","26.700","","22.100",""
"C0S690","2020-03-10 21:00:00","522.000","23.000","2.300","14.900","1.000","958.300","","10.500","-99.000","-99.000","-99.000","25.700","","14.900",""
"C0U870","2020-03-10 21:00:00","474.000","329.000","0.300","11.400","0.810","966.900","","13.500","-99.000","-99.000","-99.000","21.200","","11.400",""
"C0A520","2020-03-10 21:00:00","48.000","62.000","1.600","15.400","0.770","1015.000","","101.500","-99.000","-99.000","-99.000","23.600","","14.200",""
"C0X130","2020-03-10 21:00:00","27.000","1.000","2.200","19.100","0.770","1012.400","","12.500","-99.000","-99.000","-99.000","25.900","","19.100",""
"C0V400","2020-03-10 21:00:00","56.000","16.000","4.000","20.700","0.850","1008.400","","12.000","-99.000","-99.000","-99.000","26.300","","20.200",""
"C0UA40","2020-03-10 21:00:00","1121.000","43.000","2.900","7.700","0.990","893.200","","15.000","-99.000","-99.000","-99.000","18.000","","7.700",""
"C0G720","2020-03-10 21:00:00","50.000","354.000","2.200","17.500","0.710","1010.300","","22.000","-99.000","-99.000","-99.000","23.700","","16.800",""
"C0G890","2020-03-10 21:00:00","24.000","11.000","5.900","16.900","0.770","1013.700","","16.500","-99.000","-99.000","-99.000","24.700","","16.900",""
"C0I540","2020-03-10 21:00:00","3344.000","-99.000","-99.000","0.900","1.000","679.700","","-99.000","-99.000","-99.000","-99.000","5.100","","0.900",""
